,Unnamed: 0,ifm_start,ifm_peak_freq_resolution,ifm_terminal_frequency,ifm_duration,ifm_peak_frequency,ifm_rms,ifm_stop,ifm_peak_amplitude,ifm_region_id,cf_start,cf_peak_freq_resolution,cf_terminal_frequency,cf_duration,cf_peak_frequency,cf_rms,cf_stop,cf_peak_amplitude,cf_region_id,tfm_start,tfm_peak_freq_resolution,tfm_terminal_frequency,tfm_duration,tfm_peak_frequency,tfm_rms,tfm_stop,tfm_peak_amplitude,tfm_region_id,audio_file,terminal_frequency_threshold,video_annot_id,num_bats,0,duration,peak_freq_resolution,ifm-cf_dbratio,tfm-cf_dbratio,ifm-peak_db,tfm-peak_db,tfm_dbrms,ifm_dbrms,cf_dbrms,cf-peak_db,ifm_rmsdb,tfm_rmsdb,cf_rmsdb,ifm_bw,tfm_bw,annot_end_time,annot_start_time,posix_end_time,posix_start_time,groupsize
134,128,0.000708,1121.0762331838564,91.01123595505616,1.7799999999999998,94943.82022471912,0.00886549947409662,0.002488,0.01776123046875,fm1,0.002488,125.94458438287157,103641.63306451614,15.872,103.83064516129033,0.04009737718129112,0.01836,0.075958251953125,cf1,0.01836,929.3680297397772,84.72998137802608,2.148,98696.46182495344,0.03330914208840582,0.020508,0.066741943359375,fm2,segment_matching_annotaudio_Aditya_2018-08-17_23_133_hp,-10,Aditya_2018-08-17_23_133,2,,,,-7.0645778091652796,-8.417675691610606,-33.970921911681145,-35.74192305876978,-42.943926415869775,-41.59082853342444,-34.526250724259164,-28.384706992266253,-41.0459358324324,-29.548731057416,-27.93768068372885,12.819409206234166,19.10066378326426,2018-08-17 02:36:52,2018-08-17 02:36:51,1534466212.0,1534466211.0,multiple
135,129,0.000416,2000.0,96.77419354838707,0.992,100806.4516129032,0.009550838759363843,0.001408,0.020172119140625,fm1,0.001408,112.10762331838563,102040.81632653062,17.836000000000002,102.15294909172462,0.023776822756573487,0.019244,0.042633056640625,cf1,0.019244,1724.1379310344828,93.75,1.1520000000000001,103298.61111111114,0.015958425714513676,0.020396,0.03680419921875,fm2,segment_matching_annotaudio_Aditya_2018-08-17_23_134_hp,-10,Aditya_2018-08-17_23_134,1,,,,,-6.93386007613663,,-30.93933972811566,-36.14514457309798,,-29.211284496961355,-22.9246815509915,-40.39916973572241,-35.94019907326711,-32.47692359272959,5.3787555433375385,8.402949091724615,2018-08-17 02:37:14,2018-08-17 02:37:12,1534466234.0,1534466232.0,single
136,130,0.000792,883.3922261484099,90.26548672566373,2.2600000000000002,101769.9115044248,0.010833543806352916,0.003052,0.02423095703125,fm1,0.003052,119.50286806883364,102821.61645145863,16.728,103.06073648971784,0.038898872383805835,0.01978,0.079742431640625,cf1,0.01978,1173.7089201877934,92.35294117647061,1.7,101176.47058823527,0.0156584762543711,0.021480000000000003,0.0362548828125,fm2,segment_matching_annotaudio_Aditya_2018-08-17_23_138_hp,-10,Aditya_2018-08-17_23_138,1,,,,,2.6721660064349235,,-21.359636080199245,-29.23368259569117,,-31.905848602126103,-25.896378310232514,-39.30458912457011,-36.105010039067864,-28.201259759906833,12.795249764054097,10.707795313247232,2018-08-17 02:37:32,2018-08-17 02:37:31,1534466252.0,1534466251.0,single
137,131,0.000248,3164.556962025317,96.15384615384617,0.624,100961.53846153844,0.006566107650413819,0.000872,0.01324462890625,fm1,0.000872,107.7121930202499,102348.63176039649,18.564,102.402499461323,0.015088855562639659,0.019436,0.0341796875,cf1,0.019436,1282.051282051282,86.98453608247422,1.552,102448.45360824742,0.008142453457958401,0.020988,0.02215576171875,fm2,segment_matching_annotaudio_Aditya_2018-08-17_23_145_hp,-10,Aditya_2018-08-17_23_145,1,,,,-13.810674067032297,-14.82292904685007,-25.21803715701488,-27.728097501435197,-35.530873678019034,-34.51861869820126,-20.707944631168964,-14.143428507539005,-43.653840027024074,-41.784894303427855,-36.42687397410879,6.248653307476838,15.417963378848786,2018-08-17 02:37:55,2018-08-17 02:37:54,1534466275.0,1534466274.0,single
138,132,3.6e-05,1666.666666666667,91.97324414715716,1.196,99498.32775919733,0.00902541624154346,0.001232,0.018218994140625,fm1,0.001232,94.16195856873823,101855.33998869846,21.236,101.90242983612734,0.018578412498418625,0.022468,0.042266845703125,cf1,0.022468,1344.0860215053765,87.16216216216218,1.48,98648.64864864864,0.008937064822055932,0.023948,0.019012451171875,fm2,segment_matching_annotaudio_Aditya_2018-08-17_23_157_hp,-10,Aditya_2018-08-17_23_157,2,,,,-8.760986921525117,-0.16051390904764928,-28.20561013920773,-19.07028343291873,-24.275762132233428,-32.8762351447109,-24.115248223185784,-16.434459720721417,-40.89065519623131,-40.97610184083793,-34.61982797329747,9.929185688970174,14.740267673965166,2018-08-17 02:42:36,2018-08-17 02:42:34,1534466556.0,1534466554.0,multiple
139,133,0.0008759999999999999,1302.0833333333333,92.93193717277488,1.5279999999999998,96204.18848167539,0.006429180791940635,0.002404,0.015472412109375,fm1,0.002404,90.1875901875902,103418.72632148658,22.172,103.64423597329967,0.015342668434425982,0.024576,0.0316162109375,cf1,0.024576,1141.552511415525,89.81693363844396,1.748,104118.99313501145,0.006791024943541065,0.026324,0.018035888671875,fm2,segment_matching_annotaudio_Aditya_2018-08-17_23_168_hp,-10,Aditya_2018-08-17_23_168,1,,,,-8.286471613368928,-7.542973994181006,-30.11148602495116,-28.638946302589012,-37.47720069907521,-38.22069831826313,-29.9342267048942,-24.6113644060853,-43.836887229557206,-43.36129348719771,-36.28198200518207,10.71229880052479,13.827302334855718,2018-08-17 02:47:11,2018-08-17 02:47:10,1534466831.0,1534466830.0,single
140,134,0.00046,1470.588235294117,92.92035398230088,1.356,101032.44837758114,0.007087286332732146,0.001816,0.014556884765625,fm1,0.001816,65.39366989275436,103237.41007194245,30.58,103.43361674296926,0.01999525917130079,0.032396,0.04351806640625,cf1,0.032396,1054.8523206751054,91.6313559322034,1.888,99046.61016949153,0.0075994629880949205,0.034283999999999995,0.017608642578125,fm2,segment_matching_annotaudio_Aditya_2018-08-17_23_186_hp,-10,Aditya_2018-08-17_23_186,1,,,,-10.040884186863217,-12.823936577154234,-24.0274388636101,-25.538040945567797,-35.637395424252894,-32.85434303396186,-22.813458847098648,-15.609803473745457,-42.990400419939576,-42.384341916350294,-33.98145924652683,10.513262760668383,11.80226081076586,2018-08-17 02:52:55,2018-08-17 02:52:53,1534467175.0,1534467173.0,single
141,135,0.000456,1428.5714285714291,94.82758620689657,1.392,103448.27586206897,0.011699129355753016,0.001848,0.026824951171875,fm1,0.001848,140.05602240896357,104890.69506726458,14.272,105.10089686098654,0.03291517924566404,0.01612,0.062744140625,cf1,0.01612,1275.5102040816328,94.62915601023019,1.564,104219.94884910488,0.014140175211654112,0.017684000000000002,0.030487060546875,fm2,segment_matching_annotaudio_Aditya_2018-08-17_23_187_hp,-10,Aditya_2018-08-17_23_187,1,,,,-10.549757882832663,0.1392551193359813,-36.43445972072142,-24.98907128929277,-32.29872225482748,-42.98773525699614,-32.43797737416346,-26.519192425207013,-38.63692914125016,-36.99090418280063,-29.652075510699273,10.273310654089975,10.471740850756353,2018-08-17 02:54:49,2018-08-17 02:54:46,1534467289.0,1534467286.0,single
142,136,0.000284,1497.005988023952,97.13855421686749,1.328,104668.67469879518,0.012333628380759095,0.0016120000000000002,0.028839111328125,fm1,0.0016120000000000002,148.63258026159338,104922.66508030934,13.447999999999999,105.14574657941701,0.02408422450578099,0.01506,0.0499267578125,cf1,0.01506,1131.2217194570135,98.86363636363637,1.76,105113.63636363637,0.012949088518467784,0.016819999999999998,0.03155517578125,fm2,segment_matching_annotaudio_Aditya_2018-08-17_23_193_hp,-10,Aditya_2018-08-17_23_193,1,,,,-9.598917967167832,1.2028868107756736,-33.931290407314165,-21.04607596466737,-28.60928193590496,-39.41108671384846,-29.812168746680637,-23.972823658133922,-38.17818282504865,-37.75521600668376,-32.36534666171151,8.007192362549512,6.282110215780631,2018-08-17 02:57:14,2018-08-17 02:57:11,1534467434.0,1534467431.0,single
143,137,0.00062,1184.8341232227488,92.85714285714288,1.6800000000000002,102976.19047619047,0.011705355425591148,0.0023,0.0225830078125,fm1,0.0023,121.71372930866602,105125.39566593623,16.428,105.36888239590944,0.030438533227656564,0.018728,0.067352294921875,cf1,0.018728,651.0416666666666,89.96088657105605,3.068,102672.75097783572,0.03329453316891609,0.021796,0.075439453125,fm2,segment_matching_annotaudio_Aditya_2018-08-17_23_196_hp,-10,Aditya_2018-08-17_23_196,1,,,,-9.73262919662034,-10.10986525356736,-29.28594825024673,-29.247429829525966,-34.20816977526369,-33.83093371831667,-24.098304521696328,-18.672280218041397,-38.63230789388891,-29.552541401633906,-30.33152558368164,12.51173953876656,15.40799582485338,2018-08-17 02:59:09,2018-08-17 02:59:08,1534467549.0,1534467548.0,single
144,158,0.000556,1179.245283018868,94.56264775413713,1.692,106973.99527186762,0.011342434476033782,0.002248,0.024139404296875,fm1,0.002248,198.25535289452816,107043.6507936508,10.08,107.34126984126983,0.016666899985730257,0.012328,0.031646728515625,cf1,0.012328,896.0573476702507,90.21543985637345,2.2279999999999998,105924.59605026928,0.011738589079954993,0.014556,0.02850341796875,fm2,segment_matching_annotaudio_Aditya_2018-08-17_34_2_hp,-10,Aditya_2018-08-17_34_2,1,,,,-1.5202412080181174,-1.7035022187357147,-18.401279083011524,-17.37896369856212,-23.502689115379983,-23.319428104662386,-21.79918689664426,-16.082979500871044,-38.905874418499934,-38.607681999780894,-35.562903413505765,12.77862208713271,17.125829984896395,2018-08-17 03:00:38,2018-08-17 03:00:37,1534467638.0,1534467637.0,single
145,148,0.0008960000000000002,1179.245283018868,95.15366430260048,1.692,102836.87943262412,0.0076797074498401625,0.002588,0.016876220703125,fm1,0.002588,81.14248620577735,105073.05194805196,24.639999999999997,105.35714285714288,0.023734281501691,0.027228,0.045623779296875,cf1,0.027228,1126.1261261261259,91.42212189616251,1.772,103837.47178329572,0.024591645419103032,0.029,0.051513671875,fm2,segment_matching_annotaudio_Aditya_2018-08-17_34_12_hp,-10,Aditya_2018-08-17_34_12,1,,,,,-5.374288241742916,,-32.312588650652444,-39.54197723612843,,-34.16768899438552,-27.454953784442054,-42.293106472651104,-32.18424823569364,-32.49247821935812,10.203478554542395,13.935020960980356,2018-08-17 03:05:25,2018-08-17 03:05:23,1534467925.0,1534467923.0,single
146,157,0.000232,1798.5611510791364,99.63768115942028,1.1039999999999999,104166.66666666669,0.03218418607500199,0.001336,0.065582275390625,fm1,0.001336,37.51500600240096,104824.79177609364,53.308,105.16245216477829,0.05820086017515382,0.054644000000000005,0.1619873046875,cf1,0.054644000000000005,5434.782608695652,100.0,0.36000000000000004,102777.77777777775,0.009961592272511859,0.055004,0.017730712890625,fm2,segment_matching_annotaudio_Aditya_2018-08-17_34_18_hp,-10,Aditya_2018-08-17_34_18,1,,,,,0.7577846702994488,,-19.190189942824137,-25.975825853900112,,-26.733610524199573,-18.977892081533263,-29.847149390544892,-40.03342475783859,-24.701411933613162,5.524771005358009,5.162452164778283,2018-08-17 03:06:23,2018-08-17 03:06:19,1534467983.0,1534467979.0,single
147,161,0.00086,1497.005988023952,98.64457831325305,1.328,101656.6265060241,0.03999397137417938,0.002188,0.09698486328125,fm1,0.002188,152.34613040828762,103658.53658536586,13.12,103.81097560975607,0.10352514495047367,0.015308,0.175628662109375,cf1,0.015308,992.0634920634919,99.60159362549805,2.008,102091.63346613546,0.04229210262686964,0.017315999999999998,0.11236572265625,fm2,segment_matching_annotaudio_Aditya_2018-08-17_34_35_hp,-10,Aditya_2018-08-17_34_35,2,,,,-7.7403252812709775,-12.975166894815409,-24.17192372533418,-29.705102992059327,-37.808286726838425,-32.573445113293985,-24.833119832023005,-18.937924458205508,-27.96010937156523,-27.474814451922743,-19.699083054976445,5.1663972965030265,4.209381984258027,2018-08-17 03:12:50,2018-08-17 03:12:49,1534468370.0,1534468369.0,multiple
148,162,0.000912,1308.9005235602094,98.0263157894737,1.52,103947.36842105264,0.014605104533289243,0.002432,0.036346435546875,fm1,0.002432,136.31406761177755,104678.12329514457,14.663999999999996,104.95090016366613,0.050377843359272034,0.017096,0.088592529296875,cf1,0.017096,686.8131868131867,99.17355371900824,2.904,103650.13774104684,0.020902383300264674,0.02,0.058441162109375,fm2,segment_matching_annotaudio_Aditya_2018-08-17_34_40_hp,-10,Aditya_2018-08-17_34_40,3,,,,-10.178855567281175,-8.119916053253021,-38.01105437853167,-37.2640718791279,-43.480835455418614,-45.53977496944678,-35.36091940216561,-27.67021279498586,-36.70990660596443,-33.59608385180502,-25.955208565743938,6.924584374192433,5.777346444657887,2018-08-17 03:13:44,2018-08-17 03:13:43,1534468424.0,1534468423.0,multiple
149,163,0.00098,1373.6263736263734,95.73002754820936,1.452,105371.90082644628,0.03236884358142328,0.002432,0.06732177734375,fm1,0.002432,43.395243881270616,105208.33333333331,46.080000000000005,105.40364583333331,0.07699031981805639,0.048512,0.20281982421875,cf1,0.048512,2659.5744680851058,97.59358288770055,0.7480000000000001,101604.27807486634,0.016404787956013488,0.049260000000000005,0.035980224609375,fm2,segment_matching_annotaudio_Aditya_2018-08-17_34_41_hp,-10,Aditya_2018-08-17_34_41,1,,,,-5.412208835950827,-5.828419487504681,-27.08763098977087,-27.53031989405589,-35.158267083062064,-34.74205643150821,-29.329847595557386,-23.95608783477119,-29.797456320986456,-35.70058757636443,-22.27127752613052,9.673618285123958,7.810062945632773,2018-08-17 03:13:45,2018-08-17 03:13:45,1534468425.0,1534468425.0,single
150,164,0.0,1655.6291390728477,98.83720930232558,1.204,105481.72757475082,0.07227917424129861,0.001204,0.141693115234375,fm1,0.001204,53.1575590048905,105407.27350063805,37.616,105.56678009357721,0.14850790266338326,0.03882,0.276336669921875,cf1,0.03882,1689.1891891891892,97.78911564625848,1.176,102040.81632653062,0.030261290521858858,0.039996,0.071136474609375,fm2,segment_matching_annotaudio_Aditya_2018-08-17_34_49_hp,-10,Aditya_2018-08-17_34_49,1,,,,-7.148579165051975,-5.601620227357572,-26.28652075504677,-23.58781314186737,-31.91753958473397,-33.464498522428364,-26.31591935737639,-20.603089924672577,-22.81973635423538,-30.38225110023477,-16.565008705820084,6.729570791251637,7.777664447318734,2018-08-17 03:14:19,2018-08-17 03:14:17,1534468459.0,1534468457.0,single
151,165,0.0,1633.9869281045749,96.21710526315793,1.216,101151.3157894737,0.017461158573512273,0.001216,0.042938232421875,fm1,0.001216,53.19148936170214,106234.70581976806,37.596,106.2879029684009,0.10726821216516884,0.038812,0.235015869140625,cf1,0.038812,1666.666666666667,97.31543624161073,1.192,102348.9932885906,0.07336984929240024,0.040004000000000005,0.153350830078125,fm2,segment_matching_annotaudio_Aditya_2018-08-17_34_54_hp,-10,Aditya_2018-08-17_34_54,1,,,,-13.108255148703543,-1.611050373687148,-35.01053900619659,-23.512023038441612,-29.548731057416,-41.0459358324324,-27.937680683728853,-22.388500767022492,-35.158538871955926,-22.689647460005453,-19.39057915370681,10.070797705242963,8.972466726790183,2018-08-17 03:14:49,2018-08-17 03:14:48,1534468489.0,1534468488.0,single
152,167,0.000924,1068.3760683760684,93.68308351177733,1.868,102783.72591006424,0.022042264282429586,0.002792,0.04437255859375,fm1,0.002792,103.82059800664452,105659.39771547249,19.259999999999998,105.71131879543096,0.048066132595041375,0.022052,0.097137451171875,cf1,0.022052,874.1258741258741,87.71929824561406,2.28,104385.9649122807,0.021441529373693927,0.024332,0.050445556640625,fm2,segment_matching_annotaudio_Aditya_2018-08-17_34_65_hp,-10,Aditya_2018-08-17_34_65,2,,,,-11.103329364663274,-7.9037502791610255,-32.312588650652444,-28.812669886290866,-36.10501003906785,-39.30458912457011,-28.201259759906836,-21.966210504647847,-33.13487589617365,-33.37488481347749,-26.363216396703567,12.02823528365363,17.992020549816896,2018-08-17 03:18:29,2018-08-17 03:18:28,1534468709.0,1534468708.0,multiple
153,168,0.0007639999999999999,1428.5714285714291,97.70114942528737,1.392,104885.05747126436,0.009850960074374714,0.002156,0.01995849609375,fm1,0.002156,150.96618357487924,105362.53776435043,13.24,105.58912386706947,0.022313334196081697,0.015396,0.048583984375,cf1,0.015396,688.7052341597798,85.2900552486188,2.8960000000000004,100138.12154696132,0.014548562841291206,0.018292,0.033905029296875,fm2,segment_matching_annotaudio_Aditya_2018-08-17_34_69_hp,-10,Aditya_2018-08-17_34_69,1,,,,,-3.5538230612313573,,-29.802881393898954,-38.934027627800205,,-35.38020456656884,-28.878722597292573,-40.1304288221609,-36.74359811421263,-33.02871059811687,7.887974441782106,20.29906861845068,2018-08-17 03:19:21,2018-08-17 03:19:19,1534468761.0,1534468759.0,single
154,169,,,,,,,,,,0.000216,136.6867140513942,103870.3501094092,14.624000000000004,104.00711159737419,0.018099955121279064,0.01484,0.0391845703125,cf1,0.01484,641.025641025641,87.40359897172237,3.112,104113.11053984576,0.012636483500819784,0.017952000000000003,0.030242919921875,fm1,segment_matching_annotaudio_Aditya_2018-08-17_34_72_hp,-10,Aditya_2018-08-17_34_72,1,,,,-7.135824710817782,-5.702941913417728,-24.41526621360549,-20.56057447200487,-27.41633121572113,-28.849214013121184,-21.713389302303405,-14.64379404173538,,-37.96747530693514,-34.84645003919644,,16.603512625651813,2018-08-17 03:20:49,2018-08-17 03:20:48,1534468849.0,1534468848.0,single
155,170,0.000916,1552.7950310559006,101.5625,1.28,109375.0,0.01996825749431864,0.002196,0.03668212890625,fm1,0.002196,68.7757909215956,110759.49367088608,29.072000000000006,110.9658778205834,0.038124882165112985,0.031268000000000004,0.083038330078125,cf1,0.031268000000000004,1295.3367875647666,100.91145833333331,1.536,110026.04166666666,0.019649086075519483,0.032804,0.04559326171875,fm2,segment_matching_annotaudio_Aditya_2018-08-17_34_77_hp,-10,Aditya_2018-08-17_34_77,1,,,,-10.989777594927466,-5.7783951301972225,-35.53338752950697,-28.53210744465427,-37.06037093511371,-42.27175339984396,-31.281975804916488,-25.901606050166468,-33.99319663310176,-34.13315289721056,-28.375829798867898,9.403377820583396,10.054419487250081,2018-08-17 03:22:19,2018-08-17 03:22:16,1534468939.0,1534468936.0,single
156,171,0.000604,1420.4545454545455,107.54985754985755,1.4040000000000001,109686.6096866097,0.007250588528607064,0.002008,0.0179443359375,fm1,0.002008,61.789421651013356,110771.22728958103,32.364,110.86392287727104,0.025536647240881387,0.034372,0.059783935546875,cf1,0.034372,1396.6480446927374,97.33893557422967,1.428,111344.53781512604,0.008213466159768935,0.0358,0.018798828125,fm2,segment_matching_annotaudio_Aditya_2018-08-17_34_78_hp,-10,Aditya_2018-08-17_34_78,1,,,,-7.226966052915287,-5.358020329319065,-37.55920410894415,-33.090266285192484,-41.784894303427855,-43.65384002702408,-36.426873974108794,-29.32463824579073,-42.792534808296196,-41.70947055704162,-31.856722454973113,3.314065327413482,13.524987303041373,2018-08-17 03:22:27,2018-08-17 03:22:22,1534468947.0,1534468942.0,single
157,172,0.000332,4464.285714285715,92.34234234234233,0.4440000000000001,90090.09009009007,0.004228982912492799,0.000776,0.010284423828125,fm1,0.000776,161.39444803098775,103924.41860465117,12.383999999999999,104.08591731266151,0.020345703957338642,0.01316,0.040008544921875,cf1,0.01316,1082.2510822510824,86.95652173913044,1.84,98913.04347826088,0.023036670182496274,0.015,0.053192138671875,fm2,segment_matching_annotaudio_Aditya_2018-08-17_34_81_hp,-10,Aditya_2018-08-17_34_81,2,,,,-3.3300924272736703,-9.530192952194684,-29.91836500856925,-36.03918783731551,-42.88432755713724,-36.68422703221622,-33.35413460494255,-25.771847293419892,-47.47528139294792,-32.75160590938347,-33.830545580948645,11.74357497031917,17.129395573531074,2018-08-17 03:22:42,2018-08-17 03:22:41,1534468962.0,1534468961.0,multiple
158,149,0.0008439999999999999,1404.4943820224719,94.3661971830986,1.42,101408.45070422537,0.014234185463734285,0.002264,0.029327392578125,fm1,0.002264,136.83634373289544,104394.85213581599,14.607999999999999,104.6686746987952,0.04324860810506328,0.016872,0.09326171875,cf1,0.016872,1091.703056768559,91.3566739606127,1.828,102297.59299781182,0.020210645070235563,0.0187,0.04443359375,fm2,segment_matching_annotaudio_Aditya_2018-08-17_34_120_hp,-10,Aditya_2018-08-17_34_120,1,,,,-10.020219140362444,-9.477985120831104,-40.45379091865761,-39.52747672333883,-46.196590379233854,-46.7388243987652,-36.71860525840275,-29.193789405439663,-36.933347597002644,-33.88839649468861,-27.280557302488617,10.302477515696593,13.312000738182498,2018-08-17 03:36:57,2018-08-17 03:36:57,1534469817.0,1534469817.0,single
159,151,0.0,1351.3513513513512,96.46739130434784,1.472,99864.1304347826,0.0047429810268152,0.001472,0.0111083984375,fm1,0.001472,75.25586995785672,104847.20758693363,26.572,104.99774198404336,0.013442246459058746,0.028044,0.031646728515625,cf1,0.028044,1396.6480446927374,91.99438202247194,1.424,99016.85393258427,0.005503835088192387,0.029468,0.013763427734375,fm2,segment_matching_annotaudio_Aditya_2018-08-17_34_133_hp,-10,Aditya_2018-08-17_34_133,1,,,,,-6.217312384441737,,-33.114227375251424,-40.71256316851806,,-34.495250784076326,-27.50512512762173,-46.47897225276036,-45.18669174748949,-37.43056292438551,8.53035067969552,13.00335996157142,2018-08-17 03:39:25,2018-08-17 03:39:20,1534469965.0,1534469960.0,single
160,152,0.00054,1250.0,98.37092731829576,1.596,102756.89223057649,0.018605018239211752,0.002136,0.049041748046875,fm1,0.002136,136.83634373289544,104531.7634173056,14.607999999999999,104.6002190580504,0.054980534307730033,0.016744,0.101043701171875,cf1,0.016744,1295.3367875647666,98.95833333333331,1.536,102864.58333333331,0.020238366290003352,0.01828,0.05145263671875,fm2,segment_matching_annotaudio_Aditya_2018-08-17_34_147_hp,-10,Aditya_2018-08-17_34_147,1,,,,-10.435129993492113,-7.282953928444568,-30.754526593417406,-27.741013324838228,-35.45908448022254,-38.6112605452701,-28.176130551777984,-21.215149714404824,-34.60739799773458,-33.87649096300138,-25.19582087887565,6.229291739754641,5.641885724717082,2018-08-17 03:42:33,2018-08-17 03:42:32,1534470153.0,1534470152.0,single
161,153,,,,,,,,,,0.00092,127.55102040816328,105128.85940290893,15.675999999999998,105.38402653738198,0.01921603183974873,0.016596,0.04290771484375,cf1,0.016596,886.5248226950356,91.47424511545293,2.2520000000000002,104795.73712255774,0.007860175243772955,0.018848,0.020751953125,fm1,segment_matching_annotaudio_Aditya_2018-08-17_34_149_hp,-10,Aditya_2018-08-17_34_149,1,,,,,-7.692275151214316,,-23.226829916246338,-30.25616271987205,,-22.563887568657734,-16.154189613718938,,-42.09135542385519,-34.32672580684199,,13.90978142192906,2018-08-17 03:43:22,2018-08-17 03:43:22,1534470202.0,1534470202.0,single
162,154,0.000156,1329.7872340425529,94.25133689839572,1.4960000000000002,104946.52406417113,0.01811586936962642,0.001652,0.0413818359375,fm1,0.001652,110.96316023080335,104772.47502774696,18.02,105.04994450610435,0.05050353464796042,0.019672,0.09539794921875,cf1,0.019672,1046.0251046025103,91.91176470588236,1.9040000000000001,103466.38655462186,0.02547874129983993,0.021576,0.052947998046875,fm2,segment_matching_annotaudio_Aditya_2018-08-17_34_151_hp,-10,Aditya_2018-08-17_34_151,1,,,,-8.50367820741567,-9.208226134180528,-23.96863667823213,-25.922548530807624,-31.00817361153855,-30.303625684773685,-21.799947477358014,-15.434101127345135,-34.83881639199066,-31.876440616244246,-25.933564507177348,10.798607607708632,13.138179800221987,2018-08-17 03:43:42,2018-08-17 03:43:42,1534470222.0,1534470222.0,single
163,155,,,,,,,,,,0.000304,102.04081632653065,105429.67952643396,19.596,105.48071034905085,0.017843714205422453,0.0199,0.04107666015625,cf1,0.0199,1811.5942028985507,92.72727272727273,1.1,96363.63636363637,0.012716109574115278,0.021,0.023773193359375,fm1,segment_matching_annotaudio_Aditya_2018-08-17_34_158_hp,-10,Aditya_2018-08-17_34_158,2,,,,,-5.1922019580813386,,-27.69589171875375,-34.969831768583326,,-29.777629810501995,-24.508306471944,,-37.91291476892228,-34.97029482540057,,12.75343762177811,2018-08-17 03:43:57,2018-08-17 03:43:56,1534470237.0,1534470236.0,multiple
164,156,0.000136,1086.9565217391305,90.41394335511984,1.8359999999999999,101307.18954248363,0.06034564213396229,0.001972,0.108978271484375,fm1,0.001972,177.68301350390902,103181.65659438322,11.252,103.3594027728404,0.10860276049615476,0.013224,0.181304931640625,cf1,0.013224,889.6797153024911,86.00713012477718,2.244,102049.91087344027,0.09145713733686683,0.015468,0.18780517578125,fm2,segment_matching_annotaudio_Aditya_2018-08-17_34_168_hp,-10,Aditya_2018-08-17_34_168,1,,,,-5.5410690124724375,-7.6421752189606895,-28.72537377824186,-28.653291292865358,-36.076917584575455,-33.975811378087194,-28.434742365614763,-21.27326998870856,-24.387081740995754,-20.775647928395856,-19.28318271170023,12.945459417720544,17.352272648063213,2018-08-17 03:47:18,2018-08-17 03:47:17,1534470438.0,1534470437.0,single
165,159,,,,,,,,,,0.001164,101.667344448963,105094.56985967056,19.668000000000003,105.19625788082163,0.027622883671041147,0.020832,0.055023193359375,cf1,0.020832,992.0634920634919,93.12749003984065,2.008,103087.64940239042,0.010099641297955913,0.02284,0.027587890625,fm1,segment_matching_annotaudio_Aditya_2018-08-17_34_201_hp,-10,Aditya_2018-08-17_34_201,1,,,,-9.820668874923367,-10.651187480115246,-32.61309142021474,-32.94787146273353,-39.45568699704608,-38.6251683918542,-28.80449951693084,-22.07660457992976,,-39.91388100966353,-31.174619710622924,,12.068767840980989,2018-08-17 03:52:39,2018-08-17 03:52:33,1534470759.0,1534470753.0,single
166,160,0.000628,1811.5942028985507,96.71532846715327,1.096,102189.7810218978,0.005939707386939079,0.0017239999999999998,0.015655517578125,fm1,0.0017239999999999998,107.66580534022394,105158.30282145164,18.572000000000003,105.21214731854405,0.034762499147688884,0.020296,0.06256103515625,cf1,0.020296,868.0555555555555,93.47826086956523,2.3,104782.60869565216,0.014715887986863753,0.022596,0.038482666015625,fm2,segment_matching_annotaudio_Aditya_2018-08-17_34_208_hp,-10,Aditya_2018-08-17_34_208,1,,,,,-5.220509094598271,,-30.50222160344233,-37.76369381084634,,-32.54318471624806,-26.78717351808073,-44.524698990503644,-36.64427053107768,-29.177780175517363,8.496818851390781,11.733886448978826,2018-08-17 03:56:24,2018-08-17 03:56:21,1534470984.0,1534470981.0,single
167,173,0.000328,1851.8518518518522,94.21641791044776,1.072,97947.76119402984,0.004215282858102693,0.0014,0.0096435546875,fm1,0.0014,87.07767328456984,105208.15188991466,22.964,105.3387911513674,0.015787049229462405,0.024364,0.030120849609375,cf1,0.024364,757.5757575757576,92.70516717325226,2.6319999999999997,103723.40425531915,0.00960103666869674,0.026996,0.024566650390625,fm2,segment_matching_annotaudio_Aditya_2018-08-17_45_116_hp,-10,Aditya_2018-08-17_45_116,1,,,,-6.270827222933844,-6.356273867540464,-34.78951207660698,-34.41923776601097,-40.976101840837934,-40.890655196231315,-34.61982797329747,-27.480003231185012,-47.503465552023314,-40.35363743256794,-36.03398073500551,11.122373240919654,12.63362397811514,2018-08-17 04:29:28,2018-08-17 04:29:23,1534472968.0,1534472963.0,single
168,174,,,,,,,,,,0.001404,145.09576320371445,105255.5168408827,13.775999999999998,105.4732868757259,0.03104681177141267,0.01518,0.05828857421875,cf1,0.01518,1592.3566878980896,92.65175718849842,1.252,103833.8658146965,0.013877374435468524,0.016432,0.030303955078125,fm1,segment_matching_annotaudio_Aditya_2018-08-17_45_118_hp,-10,Aditya_2018-08-17_45_118,4,,,,-7.554905224375124,-7.079311482015632,-36.20883951252764,-34.87724908156925,-43.36129348719771,-43.836887229557206,-36.28198200518207,-30.001803591010074,,-37.15385387077752,-30.15965982676871,,12.821529687227478,2018-08-17 04:29:41,2018-08-17 04:29:29,1534472981.0,1534472969.0,multiple
