file_name,,file_value_range,measurement,file_name,num_bats,groupsize
matching_annotaudio_Aditya_2018-08-16_21502300_98_hp.WAV,0,1.3199999999999932,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_21502300_98_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_10_hp.WAV,0,,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_10_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_117_hp.WAV,0,2.3400000000000034,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_117_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_128_hp.WAV,0,1.3200000000000074,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_128_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_143_hp.WAV,0,1.0900000000000034,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_143_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_14_hp.WAV,0,,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_14_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_154_hp.WAV,0,1.1200000000000045,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_154_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_156_hp.WAV,0,1.240000000000009,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_156_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_159_hp.WAV,0,0.7199999999999989,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_159_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_15_hp.WAV,0,0.3299999999999983,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_15_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_169_hp.WAV,0,0.25,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_169_hp.WAV,2,multiple
matching_annotaudio_Aditya_2018-08-16_2324_179_hp.WAV,0,0.7199999999999989,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_179_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_180_hp.WAV,0,1.3599999999999994,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_180_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_181_hp.WAV,0,1.4000000000000057,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_181_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_182_hp.WAV,0,4.560000000000002,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_182_hp.WAV,2,multiple
matching_annotaudio_Aditya_2018-08-16_2324_18_hp.WAV,0,5.719999999999999,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_18_hp.WAV,2,multiple
matching_annotaudio_Aditya_2018-08-16_2324_196_hp.WAV,0,0.6799999999999926,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_196_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_197_hp.WAV,0,0.5,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_197_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_198_hp.WAV,0,1.25,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_198_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_199_hp.WAV,0,0.4200000000000017,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_199_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_202_hp.WAV,0,0.7599999999999909,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_202_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_204_hp.WAV,0,1.0,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_204_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_207_hp.WAV,0,2.0600000000000023,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_207_hp.WAV,2,multiple
matching_annotaudio_Aditya_2018-08-16_2324_20_hp.WAV,0,5.579999999999998,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_20_hp.WAV,2,multiple
matching_annotaudio_Aditya_2018-08-16_2324_211_hp.WAV,0,2.700000000000003,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_211_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_216_hp.WAV,0,3.1200000000000045,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_216_hp.WAV,2,multiple
matching_annotaudio_Aditya_2018-08-16_2324_217_hp.WAV,0,3.200000000000003,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_217_hp.WAV,2,multiple
matching_annotaudio_Aditya_2018-08-16_2324_218_hp.WAV,0,4.409999999999997,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_218_hp.WAV,3,multiple
matching_annotaudio_Aditya_2018-08-16_2324_223_hp.WAV,0,4.159999999999997,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_223_hp.WAV,2,multiple
matching_annotaudio_Aditya_2018-08-16_2324_229_hp.WAV,0,1.1999999999999886,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_229_hp.WAV,2,multiple
matching_annotaudio_Aditya_2018-08-16_2324_22_hp.WAV,0,5.700000000000003,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_22_hp.WAV,2,multiple
matching_annotaudio_Aditya_2018-08-16_2324_235_hp.WAV,0,0.35999999999999943,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_235_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_236_hp.WAV,0,1.5999999999999943,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_236_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_23_hp.WAV,0,5.319999999999993,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_23_hp.WAV,2,multiple
matching_annotaudio_Aditya_2018-08-16_2324_248_hp.WAV,0,1.2000000000000028,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_248_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_250_hp.WAV,0,,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_250_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_252_hp.WAV,0,,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_252_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_254_hp.WAV,0,,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_254_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_255_hp.WAV,0,0.8199999999999932,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_255_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_256_hp.WAV,0,0.4299999999999926,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_256_hp.WAV,1,single
